"price","host_is_superhost","neighborhood","latitude","longitude","property_type","accommodates","bedrooms","beds","cleaning_fee","minimum_nights","availability_365","review_scores_rating","cancellation_policy"
75,"False","Brooklyn",40.72488,-73.95018,"Appartment",3,1,1,0,3,0,93,"moderate"
53,"True","Brooklyn",40.71398,-73.95763,"Appartment",1,1,1,0,13,0,94,"moderate"
150,"True","Manhattan",40.71876,-73.98394,"Appartment",3,1,2,60,3,219,96,"strict"
169,"True","Brooklyn",40.66552,-73.99019,"Appartment",6,2,3,60,2,222,97,"strict"
179,"True","Brooklyn",40.73777,-73.95366,"PrivateRoom",2,1,1,0,3,114,98,"strict"
150,"False","Manhattan",40.76248,-73.9913,"Appartment",2,1,1,100,3,180,95,"moderate"
135,"False","Brooklyn",40.68674,-73.98876,"House",4,2,2,80,4,0,92,"moderate"
65,"False","Manhattan",40.72329,-73.98486,"Appartment",2,1,2,25,2,258,87,"moderate"
349,"True","Brooklyn",40.73756,-73.9535,"PrivateRoom",4,1,2,0,3,114,100,"strict"
349,"True","Brooklyn",40.73777,-73.95366,"PrivateRoom",4,1,2,0,3,114,91,"strict"
165,"False","Brooklyn",40.67542,-73.98142,"House",5,3,5,100,30,0,97,"strict"
249,"True","Brooklyn",40.73777,-73.95366,"PrivateRoom",4,1,2,0,3,114,80,"strict"
100,"True","Brooklyn",40.6926,-73.99832,"Appartment",1,1,1,50,1,0,97,"moderate"
200,"True","Brooklyn",40.69441,-73.99771,"Appartment",4,2,2,100,5,170,96,"moderate"
169,"False","Manhattan",40.72399,-73.98374,"Appartment",2,1,1,25,3,346,96,"strict"
185,"True","Brooklyn",40.6824,-73.94615,"House",5,2,3,0,3,315,98,"moderate"
65,"False","Brooklyn",40.68949,-73.91708,"Appartment",2,1,0,100,2,365,89,"moderate"
130,"False","Brooklyn",40.68819,-73.97258,"Appartment",3,2,3,150,30,123,93,"strict"
225,"True","Manhattan",40.72451,-73.98094,"Appartment",2,1,1,100,1,24,98,"strict"
179,"True","Brooklyn",40.73777,-73.95366,"PrivateRoom",2,1,1,0,3,114,98,"strict"
150,"False","Brooklyn",40.67591,-73.94715,"Appartment",6,3,3,160,5,0,80,"strict"
159,"True","Manhattan",40.72843,-73.98895,"Appartment",2,1,1,85,1,184,94,"strict"
199,"True","Manhattan",40.71965,-73.98766,"Appartment",6,2,3,75,2,155,95,"strict"
69,"True","Manhattan",40.80783,-73.93878,"Appartment",1,1,1,0,1,364,94,"moderate"
90,"False","Brooklyn",40.68048,-73.94911,"House",3,1,1,0,3,354,89,"strict"
120,"False","Brooklyn",40.68314,-73.93963,"Appartment",5,2,4,90,2,284,94,"strict"
80,"True","Queens",40.75961,-73.91117,"Appartment",2,1,1,35,1,365,98,"moderate"
100,"False","Brooklyn",40.67473,-73.94494,"Appartment",2,1,1,30,90,364,96,"strict"
175,"True","Brooklyn",40.69305,-73.93185,"Appartment",6,2,3,45,2,172,95,"strict"
120,"True","Brooklyn",40.67174,-73.95663,"Appartment",2,1,1,95,5,365,97,"strict"
140,"False","Brooklyn",40.71055,-73.95098,"Appartment",2,1,1,0,7,65,100,"strict"
200,"False","Brooklyn",40.69465,-73.95458,"Appartment",6,2,4,50,5,127,92,"moderate"
165,"True","Brooklyn",40.68513,-73.96648,"Appartment",5,1,3,100,4,364,100,"strict"
130,"False","Manhattan",40.74893,-73.99544,"Appartment",2,1,1,0,30,311,96,"moderate"
60,"True","Manhattan",40.79406,-73.94102,"Appartment",1,1,1,0,7,149,99,"moderate"
123,"True","Brooklyn",40.68795,-73.97332,"Appartment",2,0,1,60,30,181,100,"strict"
67,"False","Manhattan",40.85295,-73.93361,"Appartment",2,1,1,50,2,310,94,"strict"
50,"False","Queens",40.72413,-73.76133,"Appartment",2,1,2,0,1,88,94,"flexible"
130,"True","Brooklyn",40.66918,-73.99187,"Appartment",3,1,2,150,7,166,99,"strict"
279,"False","Manhattan",40.74056,-74.00143,"Appartment",2,1,1,99,31,248,97,"moderate"
100,"False","Brooklyn",40.71125,-73.95613,"Appartment",6,3,3,100,2,0,98,"strict"
212,"False","Manhattan",40.78558,-73.9696,"Appartment",3,1,3,120,21,0,93,"moderate"
105,"False","Brooklyn",40.71577,-73.96053,"Appartment",2,1,2,95,4,365,96,"strict"
599,"True","Brooklyn",40.73778,-73.95366,"PrivateRoom",6,2,3,0,3,114,83,"strict"
70,"False","Queens",40.58615,-73.81245,"Appartment",1,1,0,50,3,364,98,"strict"
68,"False","Brooklyn",40.67086,-73.94872,"Appartment",4,1,1,150,1,248,86,"strict"
59,"False","Manhattan",40.82123,-73.95424,"Appartment",2,1,0,0,4,0,98,"strict"
60,"True","Manhattan",40.82773,-73.95231,"Appartment",1,1,1,0,3,224,97,"strict"
135,"True","Brooklyn",40.68505,-73.95684,"Appartment",4,2,2,100,2,112,97,"strict"
175,"True","Brooklyn",40.72911,-73.95493,"House",3,1,2,100,3,356,95,"strict"
120,"False","Manhattan",40.77944,-73.98567,"Appartment",2,0,0,95,60,0,92,"strict"
120,"False","Manhattan",40.74503,-73.98876,"Appartment",2,0,2,49,30,359,98,"strict"
165,"False","Brooklyn",40.67539,-73.96093,"Appartment",6,3,4,0,7,1,90,"strict"
90,"False","Manhattan",40.8054,-73.95189,"Appartment",2,1,1,30,1,0,100,"flexible"
225,"False","Manhattan",40.78491,-73.9508,"Appartment",5,1,2,100,2,311,93,"strict"
95,"True","Brooklyn",40.69088,-73.97307,"House",2,1,1,40,2,360,92,"strict"
90,"False","Brooklyn",40.6905,-73.97867,"Appartment",1,1,1,15,1,82,94.5,"strict"
55,"False","Brooklyn",40.67555,-73.95057,"Appartment",2,1,1,0,2,337,95,"strict"
95,"False","Manhattan",40.75835,-73.99193,"Appartment",1,1,1,50,4,88,96,"strict"
199,"False","Brooklyn",40.66527,-73.9886,"House",6,3,3,160,30,364,90,"strict"
211,"True","Manhattan",40.71895,-73.99434,"Appartment",7,2,3,120,1,347,98,"strict"
65,"False","Manhattan",40.82399,-73.95328,"Appartment",1,1,1,0,14,281,96,"moderate"
99,"False","Manhattan",40.81822,-73.94095,"Appartment",16,2,2,65,4,278,91,"strict"
110,"False","Queens",40.76434,-73.92132,"Appartment",2,1,1,80,4,363,91,"moderate"
113,"False","Manhattan",40.80588,-73.94919,"Appartment",4,0,2,50,1,43,90,"strict"
80,"False","Brooklyn",40.67705,-73.94925,"House",2,1,0,0,3,353,92,"strict"
100,"False","Brooklyn",40.69263,-73.99438,"Appartment",2,1,1,75,14,205,90,"flexible"
102,"True","Brooklyn",40.68448,-73.92747,"Appartment",2,2,2,100,4,262,96,"strict"
87,"False","Manhattan",40.73067,-73.98702,"Appartment",2,1,1,25,2,0,95,"flexible"
200,"False","Brooklyn",40.72063,-73.95952,"Appartment",6,2,0,80,2,88,90,"strict"
165,"True","Brooklyn",40.67644,-73.98082,"Appartment",4,2,2,60,2,107,99,"moderate"
110,"False","Manhattan",40.80481,-73.94794,"Appartment",3,0,2,65,2,357,94,"strict"
395,"True","Manhattan",40.7256,-73.99215,"Appartment",3,2,2,120,2,55,99,"strict"
60,"True","Brooklyn",40.68569,-73.93038,"House",2,1,1,75,2,289,98,"strict"
39,"False","Brooklyn",40.64302,-73.97255,"Appartment",2,1,1,20,1,365,91,"strict"
189,"False","Manhattan",40.72939,-73.98857,"Appartment",9,2,4,115,2,246,87,"strict"
85,"False","Manhattan",40.79918,-73.96607,"Appartment",1,1,1,0,1,0,73,"strict"
260,"False","Brooklyn",40.66862,-73.9926,"Appartment",4,2,2,200,30,34,100,"moderate"
140,"False","Manhattan",40.81333,-73.94453,"Appartment",5,1,2,75,1,357,92,"moderate"
165,"True","Brooklyn",40.72473,-73.95199,"Appartment",2,1,1,75,2,72,98,"moderate"
97,"True","Queens",40.70925,-73.85262,"Appartment",3,1,1,100,3,186,94,"strict"
76,"True","Manhattan",40.75505,-73.99187,"Appartment",1,1,1,50,14,54,97,"strict"
125,"False","Brooklyn",40.71109,-73.94332,"Appartment",2,2,1,50,2,0,100,"strict"
130,"True","Manhattan",40.7463,-73.97926,"Appartment",1,1,0,20,4,184,97,"strict"
225,"False","Brooklyn",40.71823,-73.95849,"Appartment",2,1,1,100,3,22,92,"strict"
50,"False","Brooklyn",40.651,-73.94886,"Appartment",2,1,1,25,2,173,95,"moderate"
170,"True","Brooklyn",40.68626,-73.97598,"Appartment",3,1,1,60,3,260,96,"moderate"
132,"False","Manhattan",40.74488,-74.001,"Appartment",1,0,1,40,4,0,96,"strict"
250,"False","Brooklyn",40.67632,-73.97616,"House",5,3,3,200,4,169,98,"strict"
100,"False","Brooklyn",40.71275,-73.94809,"Appartment",3,1,1,0,2,365,93,"moderate"
180,"False","Manhattan",40.74459,-73.98147,"Appartment",4,1,2,80,4,211,89,"strict"
141,"False","Brooklyn",40.72212,-73.94254,"Appartment",3,1,2,75,6,0,98,"strict"
64,"False","Brooklyn",40.67456,-73.95151,"Appartment",2,1,1,20,21,142,87,"strict"
249,"True","Brooklyn",40.71363,-73.96019,"Appartment",4,0,3,0,3,309,98,"strict"
79,"False","Brooklyn",40.6755,-73.95878,"Appartment",4,1,1,50,2,0,94,"strict"
225,"True","Manhattan",40.72274,-73.97581,"Appartment",4,2,3,100,2,364,94,"strict"
100,"False","Brooklyn",40.6858,-73.9828,"Appartment",4,0,2,80,3,1,94,"strict"
900,"False","Brooklyn",40.67535,-73.97654,"House",5,3,4,225,1,1,87,"strict"
375,"False","Manhattan",40.72255,-73.99346,"Appartment",4,2,2,75,3,0,91,"strict"
150,"False","Manhattan",40.72485,-73.97813,"Appartment",2,0,1,40,4,0,92,"strict"
259,"True","Manhattan",40.80473,-73.9532,"Appartment",5,2,3,100,8,365,97,"strict"
96,"False","Manhattan",40.72217,-73.98419,"Appartment",2,1,1,15,1,0,91,"flexible"
145,"False","Brooklyn",40.71943,-73.9565,"Appartment",3,1,2,30,7,0,94,"moderate"
95,"False","Manhattan",40.79268,-73.97404,"Appartment",3,2,2,100,6,0,93,"strict"
175,"False","Manhattan",40.72831,-74.00177,"Appartment",4,1,1,40,3,0,98,"flexible"
451,"False","Brooklyn",40.71541,-73.94144,"Appartment",6,3,3,120,1,362,97,"strict"
150,"True","Manhattan",40.79765,-73.96245,"Appartment",4,2,2,85,2,282,94,"strict"
250,"False","Manhattan",40.78508,-73.95332,"Appartment",4,2,2,100,4,0,95,"strict"
250,"True","Manhattan",40.72008,-73.98404,"Appartment",4,3,3,100,4,66,100,"moderate"
155,"False","Brooklyn",40.71546,-73.96435,"Appartment",2,1,1,140,3,82,99,"strict"
98,"True","Brooklyn",40.7102,-73.94495,"Appartment",2,1,1,80,2,160,97,"strict"
150,"False","Brooklyn",40.67359,-73.97904,"Appartment",2,1,1,50,2,0,95,"moderate"
55,"False","Manhattan",40.81156,-73.94571,"Appartment",1,1,1,50,3,365,94,"flexible"
300,"True","Manhattan",40.80497,-73.95016,"Appartment",8,2,6,100,2,274,96,"strict"
125,"False","Brooklyn",40.72937,-73.95671,"Appartment",2,1,1,115,7,35,98,"strict"
175,"True","Manhattan",40.72587,-73.98438,"PrivateRoom",2,1,1,50,3,343,98,"moderate"
75,"False","Manhattan",40.82426,-73.9463,"Appartment",1,1,1,0,7,288,88,"moderate"
250,"False","Brooklyn",40.71624,-73.96272,"Appartment",3,1,2,100,14,65,97,"strict"
72,"True","Brooklyn",40.68101,-73.94081,"Appartment",4,1,1,200,31,267,90,"strict"
165,"False","Brooklyn",40.68669,-73.91989,"House",2,1,1,35,1,310,91,"flexible"
81,"True","Brooklyn",40.71534,-73.95914,"Appartment",2,1,1,85,5,20,95,"moderate"
130,"False","Brooklyn",40.72489,-73.95494,"Appartment",2,1,1,0,5,0,100,"strict"
139,"False","Brooklyn",40.70867,-73.94284,"Appartment",6,2,2,35,2,232,88,"strict"
88,"False","Brooklyn",40.68048,-73.93938,"House",3,1,2,35,1,329,95,"strict"
80,"False","Brooklyn",40.68048,-73.93938,"House",2,1,1,35,1,346,98,"strict"
150,"False","Manhattan",40.74346,-73.99882,"Appartment",2,1,2,0,2,363,97,"strict"
200,"True","Manhattan",40.72972,-73.97995,"Appartment",2,1,1,50,2,319,97,"strict"
33,"True","Queens",40.74338,-73.91769,"Appartment",1,1,1,35,25,24,97,"strict"
90,"False","Brooklyn",40.71309,-73.94128,"Appartment",1,1,1,0,6,0,87,"moderate"
450,"False","Brooklyn",40.71323,-73.95745,"House",6,3,3,200,4,0,99,"strict"
130,"False","Brooklyn",40.67212,-73.9506,"Appartment",4,1,3,100,7,0,84,"flexible"
198,"True","Manhattan",40.80523,-73.95139,"Appartment",5,3,3,150,5,285,95,"moderate"
99,"False","Manhattan",40.72636,-73.98917,"Appartment",5,1,4,81,2,343,80,"strict"
140,"True","Manhattan",40.72303,-73.9971,"Appartment",2,1,1,75,2,90,93,"strict"
500,"False","Brooklyn",40.6809,-73.99233,"House",10,4,5,150,7,0,100,"strict"
250,"False","Manhattan",40.80006,-73.96049,"Appartment",7,2,3,100,31,311,93,"strict"
60,"False","Brooklyn",40.68478,-73.9066,"Appartment",2,1,0,25,2,0,99,"moderate"
75,"True","Manhattan",40.84468,-73.94303,"Appartment",1,1,1,15,2,295,95,"moderate"
350,"False","Brooklyn",40.68252,-73.99619,"Appartment",6,3,4,100,5,0,97,"strict"
205,"True","Manhattan",40.74342,-73.99483,"Appartment",2,1,1,150,10,78,100,"moderate"
219,"False","Brooklyn",40.67853,-73.98089,"House",4,2,4,149,5,0,100,"strict"
175,"False","Brooklyn",40.66085,-73.98537,"PrivateRoom",2,1,1,50,14,87,91,"moderate"
175,"False","Manhattan",40.78569,-73.97581,"Appartment",4,1,1,95,65,358,92,"strict"
180,"True","Manhattan",40.72983,-73.9819,"Appartment",2,1,1,100,5,87,94,"strict"
37,"False","Bronx",40.85811,-73.90675,"House",2,1,1,25,4,285,88,"strict"
85,"True","Brooklyn",40.70667,-73.96524,"Appartment",4,1,2,65,2,166,93,"strict"
106,"True","Brooklyn",40.60452,-73.97103,"Appartment",4,1,1,80,7,1,98,"strict"
79,"False","Manhattan",40.7932,-73.94007,"Appartment",2,1,1,25,2,0,100,"strict"
85,"True","Brooklyn",40.68768,-73.97611,"Appartment",2,1,1,75,2,180,97,"strict"
250,"False","Manhattan",40.77938,-73.94874,"Appartment",4,3,3,150,365,362,95,"moderate"
49,"True","Manhattan",40.80827,-73.95329,"Appartment",2,1,2,0,3,332,97,"moderate"
91,"True","Brooklyn",40.72901,-73.95812,"Appartment",2,1,1,80,3,87,96,"strict"
400,"False","Manhattan",40.73476,-73.98452,"Appartment",5,2,2,120,28,169,93,"strict"
150,"False","Brooklyn",40.69055,-73.92357,"Appartment",4,2,1,150,2,179,100,"flexible"
97,"False","Brooklyn",40.67505,-73.95969,"Appartment",2,1,1,80,3,254,94,"moderate"
100,"False","Manhattan",40.72974,-73.98201,"Appartment",1,1,1,0,4,116,94,"flexible"
550,"False","Manhattan",40.73939,-73.99612,"Appartment",4,2,2,150,10,0,100,"strict"
189,"True","Manhattan",40.74112,-73.97686,"Appartment",2,1,1,85,6,356,95,"moderate"
130,"True","Manhattan",40.72019,-73.98217,"Appartment",1,1,1,50,3,365,98,"moderate"
300,"True","Manhattan",40.72212,-73.99638,"Appartment",6,2,3,100,1,84,98,"strict"
90,"True","Brooklyn",40.71518,-73.95818,"Appartment",2,1,1,150,28,75,89,"strict"
300,"False","Queens",40.75744,-73.92163,"Appartment",4,1,1,200,30,355,97,"strict"
220,"False","Queens",40.75695,-73.9202,"Appartment",5,1,1,200,30,343,94,"strict"
100,"False","Manhattan",40.8296,-73.94651,"House",6,5,6,50,14,103,95,"moderate"
120,"False","Manhattan",40.79056,-73.9468,"Appartment",3,0,1,190,1,331,95,"strict"
199,"True","Manhattan",40.73631,-73.99977,"Appartment",4,2,2,75,5,90,94,"strict"
125,"False","Bronx",40.86466,-73.85709,"PrivateRoom",8,1,2,100,2,123,93,"moderate"
70,"False","Brooklyn",40.71312,-73.96199,"Appartment",2,1,2,0,2,87,90,"moderate"
70,"True","Brooklyn",40.71297,-73.94336,"Appartment",1,1,1,30,3,0,99,"strict"
99,"False","Brooklyn",40.69242,-73.95097,"Appartment",2,1,1,95,2,359,96,"strict"
250,"False","Manhattan",40.73862,-73.99758,"Appartment",4,2,2,80,1,0,90,"moderate"
170,"False","Brooklyn",40.68262,-73.97299,"PrivateRoom",3,1,1,95,3,365,99,"strict"
165,"False","Manhattan",40.73217,-73.98801,"Appartment",2,1,1,90,1,0,97,"strict"
85,"True","Brooklyn",40.68915,-73.97686,"Appartment",2,1,1,75,5,0,100,"strict"
99,"True","Manhattan",40.76311,-73.99388,"Appartment",3,1,1,0,1,365,94,"strict"
255,"False","Manhattan",40.74695,-74.00454,"Appartment",2,1,2,150,4,0,80,"strict"
169,"True","Brooklyn",40.67497,-73.87305,"House",8,3,5,0,3,341,96,"moderate"
99,"False","Brooklyn",40.66788,-73.94813,"Appartment",2,1,1,70,4,0,93,"strict"
169,"False","Manhattan",40.76684,-73.95944,"Appartment",2,1,1,100,7,320,98,"strict"
160,"False","Brooklyn",40.68967,-73.95445,"Appartment",2,1,1,120,3,354,99,"moderate"
215,"False","Brooklyn",40.67946,-73.96501,"Appartment",2,1,1,75,3,177,95,"strict"
130,"False","Brooklyn",40.66836,-73.98166,"Appartment",3,1,2,50,3,343,93,"moderate"
110,"False","Manhattan",40.72566,-73.97748,"Appartment",2,1,1,120,3,365,98,"strict"
111,"False","Manhattan",40.74639,-74.00352,"House",2,1,1,100,3,90,90,"strict"
139,"True","Manhattan",40.7709,-73.99181,"Appartment",1,1,1,100,28,180,97,"strict"
55,"True","Brooklyn",40.71943,-73.95958,"Appartment",2,1,1,30,30,179,88,"strict"
149,"False","Manhattan",40.74033,-74.00024,"Appartment",2,0,1,40,6,0,96,"strict"
50,"False","Manhattan",40.83403,-73.94553,"Appartment",2,1,1,0,1,365,92,"strict"
43,"False","Brooklyn",40.65557,-73.9561,"Appartment",3,1,1,65,1,84,99,"strict"
42,"False","Brooklyn",40.65557,-73.9561,"Appartment",3,1,1,65,1,23,93,"strict"
85,"False","Brooklyn",40.70275,-73.94501,"Appartment",3,2,2,65,1,0,94,"moderate"
105,"True","Brooklyn",40.67641,-73.98161,"Appartment",2,1,1,60,3,209,99,"strict"
265,"False","Brooklyn",40.67595,-73.98053,"Appartment",2,1,1,0,5,0,100,"strict"
68,"True","Manhattan",40.83127,-73.94718,"Appartment",3,1,1,20,2,305,95,"moderate"
175,"False","Manhattan",40.76243,-73.99202,"Appartment",2,1,1,150,8,32,95,"strict"
99,"True","Brooklyn",40.68497,-73.95592,"House",2,2,2,110,1,365,96,"flexible"
100,"False","Brooklyn",40.71137,-73.94362,"Appartment",2,1,1,0,2,307,97,"strict"
90,"False","Manhattan",40.76739,-73.9557,"Appartment",1,1,1,40,1,0,95,"flexible"
100,"False","Brooklyn",40.70784,-73.92817,"Appartment",2,1,2,70,3,4,95,"strict"
190,"False","Brooklyn",40.6755,-73.97859,"Appartment",4,1,2,75,4,280,97,"moderate"
67,"False","Brooklyn",40.68812,-73.94934,"Appartment",2,1,1,45,4,0,88,"strict"
190,"False","Manhattan",40.7694,-73.9572,"Appartment",4,1,1,100,1,0,100,"strict"
248,"True","Brooklyn",40.68634,-73.96161,"House",6,1,4,75,2,362,90,"strict"
100,"False","Brooklyn",40.7093,-73.9497,"Appartment",2,1,1,75,2,127,98,"strict"
150,"True","Manhattan",40.75895,-73.9883,"Appartment",4,1,1,50,1,222,96,"strict"
145,"False","Brooklyn",40.68186,-73.94113,"House",3,1,2,100,3,326,98,"strict"
41,"True","Brooklyn",40.68364,-73.91076,"Appartment",1,1,1,125,2,121,96,"moderate"
120,"False","Brooklyn",40.71893,-73.9428,"Appartment",3,1,0,70,4,331,94,"moderate"
157,"False","Brooklyn",40.68765,-73.97073,"Appartment",2,0,2,0,2,0,95,"moderate"
175,"False","Brooklyn",40.67127,-73.97985,"Appartment",4,2,3,100,90,157,90,"flexible"
195,"False","Brooklyn",40.71413,-73.96596,"Appartment",2,1,1,135,5,349,97,"strict"
70,"False","Brooklyn",40.58422,-73.94079,"House",4,1,2,25,4,90,92,"strict"
125,"False","Manhattan",40.71897,-73.98834,"Appartment",2,0,1,80,4,0,94,"strict"
185,"False","Brooklyn",40.71973,-73.95582,"Appartment",2,1,1,50,3,0,96,"flexible"
145,"False","Brooklyn",40.69049,-73.93212,"Appartment",4,2,2,75,4,124,91,"strict"
50,"True","Queens",40.73826,-73.92458,"Appartment",2,1,1,10,1,250,98,"moderate"
185,"True","Brooklyn",40.73049,-73.96115,"Appartment",4,1,1,100,3,1,97,"strict"
150,"True","Brooklyn",40.71113,-73.9504,"Appartment",3,1,1,75,3,0,98,"strict"
250,"False","Manhattan",40.72956,-73.97903,"House",2,1,1,100,1,89,95,"moderate"
230,"True","Manhattan",40.75877,-73.98863,"Appartment",2,1,1,45,2,125,97,"strict"
100,"False","Brooklyn",40.67688,-73.9859,"Appartment",3,1,1,50,7,0,93,"flexible"
80,"False","Staten Island",40.60742,-74.14388,"PrivateRoom",3,1,2,15,2,69,100,"flexible"
79,"True","Brooklyn",40.68741,-73.95741,"House",2,1,1,0,3,197,95,"strict"
200,"False","Queens",40.75627,-73.9211,"Appartment",4,0,2,200,30,0,90,"strict"
99,"True","Brooklyn",40.691,-73.9737,"House",2,1,1,30,1,365,97,"moderate"
100,"False","Brooklyn",40.61927,-74.0307,"Appartment",2,1,1,150,30,308,91,"moderate"
80,"True","Manhattan",40.8078,-73.95208,"Appartment",1,1,1,25,90,256,93,"flexible"
110,"False","Brooklyn",40.61922,-73.99399,"Appartment",2,1,1,60,1,301,97,"strict"
75,"False","Brooklyn",40.68634,-73.95088,"Appartment",2,1,1,55,3,0,94,"strict"
146,"False","Manhattan",40.72229,-73.97901,"Appartment",2,1,1,110,3,256,91,"moderate"
102,"False","Brooklyn",40.72501,-73.95185,"Appartment",3,1,1,60,29,365,100,"moderate"
100,"False","Brooklyn",40.6796,-73.97745,"PrivateRoom",3,1,1,10,3,0,87,"strict"
199,"False","Manhattan",40.74233,-73.99865,"Appartment",2,1,1,50,5,35,96,"strict"
127,"False","Manhattan",40.71238,-73.98329,"Appartment",5,2,2,100,30,305,93,"flexible"
150,"False","Brooklyn",40.67424,-73.96665,"Appartment",2,1,0,100,5,363,95,"moderate"
69,"False","Manhattan",40.80486,-73.95298,"Appartment",2,1,1,0,1,21,92,"strict"
230,"False","Brooklyn",40.68653,-73.98562,"Appartment",2,1,0,100,4,0,98,"strict"
95,"False","Manhattan",40.74267,-73.98569,"Appartment",2,0,2,30,5,0,96,"moderate"
79,"True","Brooklyn",40.68749,-73.95494,"House",2,1,1,0,3,271,97,"strict"
150,"False","Brooklyn",40.71157,-73.9669,"Appartment",2,1,1,0,6,363,96,"flexible"
191,"True","Brooklyn",40.68999,-73.96711,"House",2,1,1,20,1,361,98,"flexible"
75,"False","Staten Island",40.61077,-74.06824,"Appartment",3,1,1,70,6,264,90,"strict"
220,"True","Brooklyn",40.71126,-73.94576,"Appartment",5,2,3,90,3,179,98,"strict"
125,"False","Manhattan",40.71527,-73.98912,"Appartment",2,0,1,65,14,142,94,"strict"
80,"False","Brooklyn",40.67726,-73.97395,"Appartment",2,1,2,10,1,0,91,"moderate"
80,"False","Brooklyn",40.67855,-73.94949,"House",3,1,2,0,3,348,92,"strict"
250,"True","Manhattan",40.72416,-73.9853,"Appartment",5,2,4,95,2,285,97,"flexible"
135,"True","Brooklyn",40.68516,-73.92521,"Appartment",6,1,2,50,4,306,98,"strict"
110,"False","Manhattan",40.71611,-73.99828,"Appartment",2,1,1,0,20,329,90,"moderate"
100,"False","Brooklyn",40.67964,-73.93946,"House",2,1,2,100,30,363,97,"strict"
130,"False","Manhattan",40.76189,-73.99,"Appartment",1,1,1,30,2,365,97,"strict"
89,"False","Queens",40.59839,-73.76408,"House",2,1,1,40,30,0,94,"strict"
60,"False","Queens",40.74109,-73.86088,"Appartment",1,1,1,20,2,90,96,"flexible"
200,"False","Brooklyn",40.66293,-73.99833,"Appartment",2,0,1,50,5,0,100,"strict"
99,"False","Brooklyn",40.69046,-73.95167,"Appartment",3,1,1,20,2,90,96,"strict"
140,"False","Manhattan",40.79239,-73.94535,"Appartment",2,1,1,140,28,365,98,"strict"
70,"False","Queens",40.67144,-73.76501,"House",3,1,1,20,2,365,84,"strict"
270,"False","Manhattan",40.72599,-74.00168,"Appartment",3,1,2,80,5,314,100,"moderate"
110,"True","Brooklyn",40.68309,-73.94219,"Appartment",2,0,1,45,3,292,96,"strict"
179,"False","Manhattan",40.76166,-73.99675,"Appartment",2,0,1,150,30,1,91,"strict"
55,"False","Queens",40.70163,-73.90867,"Appartment",2,1,2,0,1,347,95,"strict"
110,"True","Manhattan",40.75548,-73.96805,"Appartment",2,1,1,175,2,270,97,"strict"
325,"True","Manhattan",40.80903,-73.94197,"House",8,4,4,150,5,182,97,"moderate"
59,"False","Manhattan",40.80249,-73.95667,"Appartment",2,2,2,80,28,332,82,"strict"
300,"False","Brooklyn",40.66414,-73.98574,"Appartment",5,3,3,150,1,0,99,"strict"
110,"True","Manhattan",40.74,-74.00381,"Appartment",3,1,1,50,7,364,98,"strict"
170,"False","Manhattan",40.75348,-73.97065,"Appartment",2,1,1,0,30,251,94,"moderate"
200,"False","Manhattan",40.72066,-73.98506,"Appartment",3,1,1,30,3,126,93,"flexible"
178,"False","Brooklyn",40.7009,-73.98503,"Appartment",2,1,2,120,30,358,100,"strict"
180,"True","Brooklyn",40.71746,-73.95497,"House",4,1,3,75,3,194,96,"strict"
325,"False","Brooklyn",40.70257,-73.9847,"Appartment",4,2,2,150,2,0,92,"strict"
160,"False","Manhattan",40.72264,-73.9837,"Appartment",4,2,2,65,4,0,95,"moderate"
99,"False","Manhattan",40.73833,-73.98186,"Appartment",6,1,3,125,1,358,87,"strict"
241,"False","Manhattan",40.73268,-73.99255,"Appartment",2,1,1,200,30,188,97,"strict"
